36°52′54″S,-36.88165577,73°02′33″W,-73.04261268,0.8386,235.985°
36°52′32″S,-36.87550698,73°02′19″W,-73.03867208,0.406,301.942°
36°52′22″S,-36.87277645,73°01′36″W,-73.02658902,0.8959,54.636°
36°52′56″S,-36.88233944,73°02′02″W,-73.03401411,0.5496,172.694°
36°52′24″S,-36.87325678,73°02′08″W,-73.03567059,0.4715,350.541°
36°52′36″S,-36.87677135,73°02′28″W,-73.04110903,0.5662,277.526°
36°52′52″S,-36.88100513,73°02′39″W,-73.04414023,0.9209,244.478°
36°52′26″S,-36.87385936,73°02′03″W,-73.03412326,0.4026,8.598°
36°52′59″S,-36.8833411,73°01′52″W,-73.0311776,0.7314,153.858°
36°52′36″S,-36.87676313,73°01′32″W,-73.02564939,0.8176,84.733°
36°52′35″S,-36.87633556,73°02′24″W,-73.04000942,0.4795,284.82°
36°52′48″S,-36.87990242,73°01′46″W,-73.02947544,0.5473,120.054°
36°52′32″S,-36.87549406,73°01′54″W,-73.03171129,0.3497,51.799°
36°52′32″S,-36.87560835,73°02′45″W,-73.04574402,0.9948,281.803°
36°52′09″S,-36.86909037,73°02′15″W,-73.03741164,0.9572,345.947°
36°52′33″S,-36.87576839,73°02′13″W,-73.03697656,0.2683,313.8°
36°52′08″S,-36.86902627,73°01′54″W,-73.03164716,0.9768,16.69°
36°52′52″S,-36.88117758,73°02′10″W,-73.03608644,0.4314,195.39°
36°52′36″S,-36.87654132,73°02′12″W,-73.03672279,0.1981,300.245°
36°52′12″S,-36.86999087,73°01′46″W,-73.02937272,0.9588,30.241°
36°52′44″S,-36.8788461,73°02′24″W,-73.03995645,0.4848,251.154°
36°52′23″S,-36.87296045,73°02′30″W,-73.04156447,0.7812,309.605°
36°52′42″S,-36.87828134,73°02′02″W,-73.03379183,0.1297,136.28°
36°53′08″S,-36.88564131,73°01′56″W,-73.03221674,0.9409,165.864°
36°52′45″S,-36.87921466,73°01′58″W,-73.03268179,0.273,136.358°
36°52′43″S,-36.87856646,73°01′33″W,-73.02583465,0.8074,98.943°
36°52′45″S,-36.87928236,73°02′02″W,-73.03388846,0.2205,158.433°
36°52′25″S,-36.87363781,73°01′38″W,-73.02722064,0.7959,57.921°
36°53′03″S,-36.88412284,73°02′04″W,-73.03433532,0.7446,176.82°
36°52′58″S,-36.88281806,73°02′12″W,-73.03674677,0.6229,196.145°
36°52′32″S,-36.8756751,73°01′41″W,-73.0281825,0.6206,71.579°
36°52′35″S,-36.87645258,73°02′02″W,-73.03401636,0.1299,32.444°
36°52′23″S,-36.87317414,73°01′37″W,-73.02694328,0.8447,55.845°
36°52′29″S,-36.87481422,73°01′49″W,-73.03034787,0.492,53.616°
36°52′18″S,-36.87175581,73°01′36″W,-73.02653531,0.9696,49.322°
36°52′34″S,-36.87612762,73°01′30″W,-73.02492787,0.8903,80.579°
36°52′22″S,-36.87274219,73°01′58″W,-73.03269503,0.5549,19.724°
36°52′29″S,-36.87466156,73°02′42″W,-73.04512379,0.9691,288.581°
36°52′16″S,-36.87112218,73°01′45″W,-73.0291313,0.8648,35.677°
36°52′20″S,-36.87226313,73°01′33″W,-73.02582342,0.9845,54.222°
36°52′50″S,-36.88065508,73°02′41″W,-73.04476442,0.956,248.02°
36°52′59″S,-36.88337773,73°01′47″W,-73.02978721,0.7971,145.98°
36°52′51″S,-36.88077279,73°01′46″W,-73.02942383,0.6052,127.793°
36°52′27″S,-36.87408359,73°02′34″W,-73.04276342,0.8008,297.769°
36°52′48″S,-36.87991905,73°01′38″W,-73.02719947,0.7303,112.2°
36°52′59″S,-36.88322103,73°02′17″W,-73.0380401,0.7048,204.142°
36°52′53″S,-36.88139368,73°01′54″W,-73.03176899,0.516,148.497°
36°52′49″S,-36.88037488,73°01′54″W,-73.03159079,0.4338,138.845°
36°53′10″S,-36.8862073,73°02′04″W,-73.03443935,0.9759,178.117°
36°52′55″S,-36.8820201,73°01′34″W,-73.02621743,0.918,123.723°
36°52′44″S,-36.87884095,73°02′03″W,-73.03420372,0.1648,161.228°
36°52′54″S,-36.88154861,73°02′04″W,-73.03440363,0.4585,175.593°
36°52′36″S,-36.87667432,73°02′43″W,-73.04518151,0.9276,275.253°
36°52′49″S,-36.88034409,73°01′32″W,-73.02560577,0.8795,111.563°
36°52′54″S,-36.88159449,73°02′27″W,-73.04083381,0.7085,229.267°
36°52′38″S,-36.87715524,73°02′06″W,-73.03492515,0.0334,340.48°
36°52′36″S,-36.87657301,73°01′45″W,-73.02902808,0.5225,79.387°
36°52′58″S,-36.88266141,73°01′37″W,-73.02700729,0.9045,129.964°
36°52′10″S,-36.86941828,73°02′22″W,-73.0394612,0.9837,335.062°
36°52′32″S,-36.87544498,73°02′12″W,-73.03672165,0.28,322.357°
36°52′54″S,-36.88179515,73°01′34″W,-73.02599663,0.921,121.749°
36°52′28″S,-36.87457443,73°02′36″W,-73.04333655,0.8236,292.749°
36°52′11″S,-36.86968783,73°02′14″W,-73.03726001,0.8894,345.751°
36°52′09″S,-36.86919216,73°01′57″W,-73.03242405,0.9412,12.979°
36°52′35″S,-36.87636464,73°02′04″W,-73.03435587,0.1258,18.298°
36°52′59″S,-36.88303083,73°02′33″W,-73.04240422,0.9191,227.402°
36°52′53″S,-36.88138334,73°01′32″W,-73.02544422,0.9409,117.8°
36°52′59″S,-36.88338074,73°02′03″W,-73.03427964,0.6626,175.996°
36°52′30″S,-36.87499584,73°02′28″W,-73.04097427,0.6129,296.311°
36°52′20″S,-36.87231313,73°01′59″W,-73.03343901,0.5828,11.991°
36°53′08″S,-36.88566525,73°02′19″W,-73.038682,0.9781,200.678°
36°52′20″S,-36.87219024,73°02′21″W,-73.0391319,0.6995,326.56°
36°52′33″S,-36.87591855,73°02′20″W,-73.03876884,0.3915,295.577°
36°52′40″S,-36.87775614,73°02′01″W,-73.03358025,0.1141,108.048°
36°52′23″S,-36.87311869,73°02′26″W,-73.04050187,0.6987,313.439°
36°52′35″S,-36.87628537,73°01′32″W,-73.02560153,0.8284,81.097°
36°52′18″S,-36.87163402,73°02′19″W,-73.03852778,0.7258,332.804°
36°52′32″S,-36.87556917,73°02′36″W,-73.04320659,0.7763,285.53°
36°53′02″S,-36.88380475,73°01′42″W,-73.02828603,0.915,140.706°
36°52′33″S,-36.87570522,73°02′02″W,-73.03386848,0.2098,23.259°
36°52′08″S,-36.86901429,73°01′51″W,-73.03089679,0.9993,20.337°
36°52′39″S,-36.87755476,73°01′43″W,-73.02867474,0.5451,91.364°
36°52′27″S,-36.87429386,73°02′13″W,-73.03689327,0.3963,331.96°
36°52′50″S,-36.88055588,73°02′35″W,-73.04317708,0.8221,245.048°
36°52′30″S,-36.87505301,73°01′49″W,-73.03037122,0.475,56.047°
36°52′59″S,-36.88335533,73°01′46″W,-73.02957427,0.8058,144.764°
36°52′52″S,-36.88117136,73°01′42″W,-73.02840473,0.7044,126.123°
36°52′26″S,-36.87382517,73°02′40″W,-73.04439401,0.9435,295.207°
36°52′59″S,-36.88309269,73°02′36″W,-73.04328415,0.9825,230.198°
36°52′12″S,-36.86992091,73°01′49″W,-73.03030417,0.9269,25.567°
36°52′48″S,-36.8798905,73°02′06″W,-73.03507206,0.2738,185.077°
36°52′59″S,-36.88310439,73°02′25″W,-73.04025998,0.7957,217.625°
36°52′49″S,-36.88033139,73°01′54″W,-73.03171891,0.4227,139.577°
36°52′58″S,-36.88281981,73°01′48″W,-73.02992016,0.7394,144.049°
36°52′37″S,-36.87701698,73°01′46″W,-73.02938748,0.4838,84.443°
36°53′10″S,-36.88600126,73°02′01″W,-73.03373245,0.9571,174.307°
36°52′39″S,-36.87738713,73°01′43″W,-73.0286937,0.5433,89.402°
36°52′44″S,-36.87889388,73°01′25″W,-73.02372798,0.9983,99.337°
36°53′05″S,-36.88466893,73°01′59″W,-73.03320742,0.8166,170.011°
36°52′28″S,-36.87433444,73°02′35″W,-73.04291922,0.8007,295.54°
36°52′23″S,-36.87294976,73°01′53″W,-73.03140635,0.5834,31.165°
36°52′16″S,-36.87120097,73°02′04″W,-73.03441404,0.6946,2.832°
36°52′56″S,-36.88212901,73°02′38″W,-73.0439301,0.9654,237.286°
36°52′46″S,-36.87934298,73°02′10″W,-73.03614873,0.2435,209.533°
36°53′03″S,-36.88404255,73°02′08″W,-73.03560919,0.7381,185.599°
36°52′43″S,-36.87855032,73°01′38″W,-73.02725937,0.6822,100.448°
36°53′01″S,-36.88363688,73°01′51″W,-73.03095597,0.7696,153.619°
36°52′21″S,-36.8724177,73°01′38″W,-73.0273159,0.869,50.018°
36°52′55″S,-36.8819155,73°01′35″W,-73.02627937,0.907,123.304°
36°52′32″S,-36.87550928,73°02′39″W,-73.04402837,0.8487,284.641°
36°52′19″S,-36.87180586,73°02′19″W,-73.0386883,0.7157,331.088°
36°53′05″S,-36.88471413,73°02′25″W,-73.04021154,0.9417,210.749°
36°53′08″S,-36.88546238,73°02′21″W,-73.03913026,0.9721,203.348°
36°52′20″S,-36.87229081,73°01′58″W,-73.03269858,0.6023,18.084°
36°52′58″S,-36.88274603,73°02′07″W,-73.03536625,0.5925,184.88°
36°52′56″S,-36.88219639,73°02′08″W,-73.03556204,0.5336,187.303°
36°52′47″S,-36.87978185,73°01′51″W,-73.03093028,0.4318,127.133°
36°53′07″S,-36.88520804,73°02′21″W,-73.03908029,0.9444,203.781°
36°52′39″S,-36.87738616,73°02′44″W,-73.04557378,0.9586,270.343°
36°52′46″S,-36.87939875,73°02′31″W,-73.04199473,0.6763,251.188°
36°52′25″S,-36.8736144,73°02′15″W,-73.03749954,0.4885,330.542°
36°52′18″S,-36.87165344,73°02′36″W,-73.04321354,0.9871,310.676°
36°52′56″S,-36.88228321,73°01′54″W,-73.03173294,0.604,153.147°
36°52′28″S,-36.8745381,73°01′43″W,-73.02853869,0.6437,59.928°
36°52′15″S,-36.87090547,73°02′12″W,-73.03663926,0.7448,347.305°
36°52′47″S,-36.87965044,73°01′43″W,-73.02858963,0.6048,114.006°
36°52′37″S,-36.87700107,73°01′30″W,-73.02503017,0.8706,86.801°
36°52′56″S,-36.88213255,73°02′08″W,-73.03555257,0.5264,187.31°
36°52′37″S,-36.87692531,73°02′01″W,-73.03350643,0.1284,63.625°
36°52′46″S,-36.87942702,73°02′04″W,-73.03457955,0.2221,174.94°
36°52′34″S,-36.87601483,73°02′01″W,-73.03366859,0.1876,32.442°
36°52′54″S,-36.88157778,73°02′10″W,-73.03599753,0.4726,193.032°
36°52′34″S,-36.87603967,73°02′40″W,-73.04445089,0.8727,280.266°
36°52′33″S,-36.87590168,73°01′27″W,-73.02407823,0.9691,79.845°
36°52′08″S,-36.868969,73°01′56″W,-73.03226463,0.9686,13.467°
36°52′12″S,-36.87011405,73°01′50″W,-73.03050634,0.8998,25.124°
36°52′14″S,-36.87060398,73°01′48″W,-73.02988434,0.877,29.915°
36°52′16″S,-36.8711194,73°01′38″W,-73.0272664,0.9712,43.644°
36°52′54″S,-36.88156794,73°02′08″W,-73.03554462,0.4641,188.21°
36°52′22″S,-36.87289233,73°01′31″W,-73.02528403,0.9861,59.157°
36°52′33″S,-36.87578904,73°02′07″W,-73.03530479,0.1889,346.235°
36°52′41″S,-36.87814442,73°02′04″W,-73.03456911,0.0812,165.36°
36°52′28″S,-36.87437125,73°01′39″W,-73.02747259,0.7358,62.38°
36°52′48″S,-36.88007575,73°02′06″W,-73.03491773,0.2935,182.05°
36°52′36″S,-36.87665146,73°01′38″W,-73.02716865,0.6846,82.657°
36°52′19″S,-36.87199168,73°01′44″W,-73.02885977,0.8039,41.103°
36°52′53″S,-36.88149063,73°02′19″W,-73.03859062,0.5629,216.806°
36°52′32″S,-36.87549783,73°02′23″W,-73.03972038,0.4881,296.241°
36°52′54″S,-36.88168083,73°02′18″W,-73.03820269,0.5607,212.684°
36°53′01″S,-36.88355336,73°02′06″W,-73.0349036,0.6802,180.779°
36°52′49″S,-36.88027371,73°02′26″W,-73.04062168,0.6064,238.663°
36°52′30″S,-36.87509971,73°01′45″W,-73.02910022,0.5699,62.847°
36°53′04″S,-36.88450621,73°02′02″W,-73.03379439,0.7912,173.51°
36°52′52″S,-36.88100072,73°02′09″W,-73.03591594,0.4085,194.07°
36°52′43″S,-36.87868123,73°01′25″W,-73.02368412,0.9986,97.961°
36°52′50″S,-36.88060858,73°02′22″W,-73.03945283,0.5438,229.576°
36°52′38″S,-36.8772037,73°01′30″W,-73.02502696,0.8699,88.284°
36°52′52″S,-36.88106638,73°02′06″W,-73.03503184,0.4041,182.93°
36°52′49″S,-36.88020573,73°01′39″W,-73.02745815,0.7221,115.234°
36°52′52″S,-36.88124903,73°02′20″W,-73.03880879,0.554,220.081°
36°52′13″S,-36.87021614,73°02′22″W,-73.03948263,0.9049,332.583°
36°52′24″S,-36.87346782,73°02′05″W,-73.03471581,0.4417,0.968°
36°53′02″S,-36.88395507,73°02′15″W,-73.03750948,0.7639,198.397°
36°52′59″S,-36.8833365,73°01′44″W,-73.02891352,0.8394,141.403°
36°52′28″S,-36.87455911,73°02′33″W,-73.0424708,0.7539,295.134°
36°52′15″S,-36.87087402,73°02′33″W,-73.04239872,0.9951,317.196°
36°52′19″S,-36.87183145,73°02′24″W,-73.03999608,0.7763,323.446°
36°52′22″S,-36.87278761,73°02′02″W,-73.03397739,0.5224,8.051°
36°52′21″S,-36.8725535,73°01′34″W,-73.02613952,0.9428,54.814°
36°52′51″S,-36.88087814,73°02′36″W,-73.04327096,0.8452,243.083°
36°52′55″S,-36.88189219,73°02′04″W,-73.03447034,0.4963,176.615°
36°52′39″S,-36.87754074,73°02′29″W,-73.0413075,0.5791,268.871°
36°52′08″S,-36.86893491,73°02′07″W,-73.03520163,0.9465,357.834°
36°52′50″S,-36.88050888,73°02′41″W,-73.04461069,0.9373,248.628°
36°52′37″S,-36.87705903,73°02′18″W,-73.03823523,0.3086,277.857°
36°52′45″S,-36.87928888,73°02′06″W,-73.03503659,0.2069,185.846°
36°52′24″S,-36.87346615,73°01′36″W,-73.02653384,0.858,59.008°
36°53′01″S,-36.88372286,73°01′48″W,-73.03008946,0.815,149.058°
36°52′26″S,-36.87395049,73°02′10″W,-73.03614873,0.4061,342.807°
36°52′21″S,-36.87251408,73°02′26″W,-73.04041673,0.7415,317.618°
36°52′27″S,-36.87409033,73°01′32″W,-73.02555162,0.9032,65.653°
36°52′27″S,-36.87407149,73°02′27″W,-73.0409359,0.662,304.444°
36°52′54″S,-36.88171832,73°02′40″W,-73.04458183,0.992,241.319°
36°53′10″S,-36.88608704,73°01′55″W,-73.0319783,0.9942,165.376°
36°52′37″S,-36.87692993,73°02′40″W,-73.04448854,0.8639,273.75°
36°52′37″S,-36.87705817,73°02′37″W,-73.04363008,0.7868,273.078°
36°52′39″S,-36.87738057,73°01′57″W,-73.03259249,0.1965,88.128°
36°52′24″S,-36.87338682,73°01′45″W,-73.02903424,0.6828,48.704°
36°52′56″S,-36.88213611,73°02′30″W,-73.04160138,0.7995,229.188°
36°52′43″S,-36.87872468,73°02′38″W,-73.04396621,0.828,260.047°
36°52′54″S,-36.88152971,73°01′36″W,-73.02668004,0.8538,122.211°
36°52′48″S,-36.87993578,73°01′55″W,-73.03180635,0.3848,136.208°
36°52′36″S,-36.87672107,73°02′42″W,-73.04491799,0.9038,275.061°
36°52′44″S,-36.87899237,73°01′29″W,-73.02459273,0.9244,100.78°
36°52′13″S,-36.87031978,73°02′04″W,-73.0345247,0.7921,1.77°
36°52′59″S,-36.88300905,73°01′55″W,-73.03206462,0.6657,158.56°
36°52′38″S,-36.87709048,73°01′37″W,-73.02697152,0.6976,86.823°
36°53′04″S,-36.8845546,73°02′27″W,-73.04084999,0.9572,214.216°
36°52′52″S,-36.88124619,73°02′38″W,-73.04378419,0.9046,242.08°
36°52′25″S,-36.87360889,73°02′03″W,-73.03414208,0.4299,7.822°
36°52′23″S,-36.87315395,73°02′16″W,-73.03780125,0.5463,330.732°
36°52′59″S,-36.88299372,73°02′16″W,-73.03777271,0.6721,203.173°
36°52′44″S,-36.87899391,73°01′28″W,-73.02446983,0.9352,100.665°
36°52′28″S,-36.87458165,73°02′23″W,-73.03973133,0.5417,305.908°
36°52′40″S,-36.87776449,73°01′55″W,-73.03203131,0.249,98.38°
36°52′11″S,-36.86982034,73°01′47″W,-73.02980006,0.957,27.701°
36°52′19″S,-36.87188344,73°02′20″W,-73.03887866,0.7166,329.568°
36°52′44″S,-36.87898355,73°02′05″W,-73.03465274,0.1724,175.65°
36°52′46″S,-36.87943062,73°02′43″W,-73.04541551,0.9701,256.793°
36°52′50″S,-36.88067926,73°02′39″W,-73.04421326,0.9118,246.71°
36°52′37″S,-36.87682951,73°01′44″W,-73.02898808,0.5215,82.541°
36°53′08″S,-36.88562107,73°02′10″W,-73.03615398,0.9181,187.541°
36°52′56″S,-36.88221538,73°02′14″W,-73.0370946,0.5692,201.02°
36°52′39″S,-36.87747788,73°02′39″W,-73.04423741,0.8397,269.697°
36°52′40″S,-36.8778412,73°01′35″W,-73.02632439,0.7554,93.404°
36°53′11″S,-36.88633931,73°02′08″W,-73.03569186,0.9932,184.583°
36°53′09″S,-36.88596917,73°02′11″W,-73.0363488,0.9588,188.264°
36°53′07″S,-36.88530973,73°01′47″W,-73.02983823,0.9805,153.245°
36°52′51″S,-36.88083762,73°01′48″W,-73.0300517,0.5669,131.831°
36°52′48″S,-36.88002903,73°01′50″W,-73.03046993,0.4811,126.799°
36°52′54″S,-36.88169751,73°01′35″W,-73.02648996,0.8781,122.653°
36°52′59″S,-36.88323721,73°02′02″W,-73.03396557,0.6492,173.437°
36°52′17″S,-36.87134682,73°02′24″W,-73.04004984,0.823,325.414°
36°52′22″S,-36.87288677,73°02′11″W,-73.03628511,0.5232,345.368°
36°52′55″S,-36.88206379,73°01′58″W,-73.0328978,0.5416,161.795°
36°52′35″S,-36.8762999,73°01′41″W,-73.02792368,0.6247,78.309°
36°52′45″S,-36.87917325,73°02′03″W,-73.03420014,0.2002,164.548°
36°52′08″S,-36.86888629,73°01′54″W,-73.03157123,0.9936,16.805°
36°52′47″S,-36.87968004,73°02′41″W,-73.04467816,0.9136,254.159°
36°52′51″S,-36.88084309,73°02′12″W,-73.03675115,0.4166,204.629°
36°52′49″S,-36.88032427,73°02′03″W,-73.03413565,0.3264,169.571°
36°52′28″S,-36.87446868,73°02′13″W,-73.0368145,0.3758,331.509°
36°52′58″S,-36.88267852,73°02′12″W,-73.03679544,0.6093,196.942°
36°52′24″S,-36.8732336,73°01′48″W,-73.02992191,0.638,42.863°
36°52′45″S,-36.87928016,73°01′36″W,-73.02657866,0.7596,105.649°
36°53′01″S,-36.88358522,73°02′33″W,-73.0424761,0.9664,224.967°
36°52′14″S,-36.87059727,73°02′27″W,-73.04088168,0.9337,324.578°
36°52′46″S,-36.87932026,73°02′09″W,-73.03573992,0.2254,201.783°
36°52′24″S,-36.87331369,73°02′13″W,-73.03684692,0.4936,338.344°
36°52′46″S,-36.87938839,73°02′26″W,-73.04048769,0.5506,246.798°
36°52′58″S,-36.88280823,73°02′05″W,-73.03468473,0.5974,179.019°
36°52′28″S,-36.87456267,73°02′40″W,-73.04444517,0.9159,290.437°
36°52′50″S,-36.88061352,73°02′40″W,-73.04431705,0.9175,247.357°
36°52′51″S,-36.88080047,73°01′47″W,-73.02978409,0.5822,129.965°
36°52′30″S,-36.87506659,73°02′08″W,-73.03548033,0.2707,347.071°
36°52′33″S,-36.87584337,73°01′45″W,-73.02913412,0.5344,70.614°
36°52′46″S,-36.87943212,73°02′31″W,-73.04201055,0.6788,250.929°
36°52′11″S,-36.86966415,73°01′52″W,-73.03099694,0.9285,21.372°
36°52′35″S,-36.87627417,73°01′53″W,-73.03151603,0.3196,66.098°
